date,1,2,3,4,5,6,7,OT
219.4,9.3073,76053,84286,1.4965,0.96305,0.19387,1.238,30.119
219.6,62.149,76126,84368,1.4971,0.97421,0.19377,1.2384,30.126
219.8,39.026,76198,84450,1.4976,0.97726,0.19374,1.2389,30.133
24.2,325.27,60434,65703,0.77692,0.87274,0.19469,0.5427,0.024335
24.4,97.58,60480,65757,0.78149,0.75311,0.19591,0.5459,0.051385
24.6,599.32,60525,65811,0.78588,0.74778,0.19596,0.54898,0.078313
24.8,432.03,60568,65862,0.79025,0.76258,0.19579,0.55203,0.10567
25,300.06,60589,65892,0.79458,0.78574,0.19555,0.55507,0.13368
25.2,90.017,60601,65911,0.79889,0.82131,0.19517,0.55808,0.16206
25.4,421.77,60606,65926,0.8032,0.84152,0.19496,0.5611,0.19042
25.6,300.33,60610,65937,0.80745,0.83976,0.19497,0.56408,0.21987
25.8,217.48,60611,65946,0.81169,0.84859,0.19487,0.56704,0.24976
26,162.95,60613,65957,0.81592,0.84388,0.19491,0.57001,0.28012
26.2,48.885,60620,65972,0.82018,0.83197,0.19502,0.57299,0.31062
26.4,262.29,60631,65992,0.82444,0.82519,0.19508,0.57597,0.3413
26.6,204.56,60644,66013,0.8287,0.82006,0.19513,0.57896,0.37226
26.8,161.18,60657,66035,0.83295,0.81553,0.19517,0.58193,0.40357
27,134.12,60669,66055,0.83716,0.82419,0.19507,0.58488,0.43532
27.2,114.29,60678,66072,0.84135,0.82877,0.19501,0.58781,0.46719
27.4,34.288,60683,66086,0.84553,0.82812,0.19501,0.59074,0.4996
27.6,203.46,60686,66097,0.84969,0.82772,0.19501,0.59365,0.53234
27.8,163.87,60690,66109,0.85384,0.83362,0.19494,0.59656,0.56549
28,137.81,60696,66124,0.85796,0.828,0.19499,0.59945,0.59922
28.2,119.96,60707,66144,0.86249,0.89287,0.19431,0.60262,0.62848
28.4,118.05,60720,66166,0.8672,0.90062,0.19422,0.60592,0.65789
28.6,113.69,60734,66188,0.87187,0.88875,0.19433,0.60919,0.68808
28.8,111.81,60746,66210,0.87654,0.89394,0.19427,0.61246,0.71796
29,106.93,60757,66229,0.88116,0.88767,0.19433,0.61569,0.74903
29.2,107.54,60764,66245,0.88574,0.88641,0.19433,0.6189,0.78041
29.4,108.87,60770,66260,0.89032,0.91194,0.19406,0.62211,0.81191
29.6,108.37,60776,66275,0.89488,0.91142,0.19405,0.62531,0.84385
29.8,107.39,60784,66292,0.89945,0.91901,0.19397,0.62851,0.87585
30,105.73,60794,66311,0.90398,0.91596,0.19399,0.63168,0.90888
30.2,103.54,60806,66331,0.90848,0.93229,0.19381,0.63483,0.94249
30.4,103.98,60818,66352,0.91297,0.93437,0.19378,0.63798,0.97626
30.6,103.61,60829,66372,0.91744,0.94488,0.19367,0.64111,1.0104
30.8,105.25,60838,66390,0.92189,0.95435,0.19356,0.64423,1.045
31,107.54,60846,66407,0.92635,0.97665,0.19332,0.64735,1.0796
31.2,107.95,60852,66422,0.93081,0.98763,0.1932,0.65048,1.1144
31.4,109.68,60860,66438,0.93526,0.99381,0.19312,0.65359,1.1498
31.6,109.86,60868,66456,0.93965,0.99472,0.19311,0.65667,1.1857
31.8,108.98,60879,66475,0.94406,0.99386,0.19311,0.65976,1.2219
32,107.26,60890,66495,0.94843,1.0053,0.19298,0.66282,1.2587
32.2,103.97,60902,66517,0.95312,1.0528,0.19248,0.66611,1.2915
32.4,114.3,60914,66537,0.95793,1.0593,0.1924,0.66948,1.325
32.6,121.34,60924,66557,0.96267,1.0533,0.19246,0.6728,1.36
32.8,128.21,60933,66575,0.96736,1.0548,0.19243,0.67609,1.3958
33,130.08,60942,66593,0.97196,1.0514,0.19246,0.67931,1.433
33.2,129.78,60951,66612,0.97652,1.0392,0.19258,0.68251,1.4702
33.4,131.04,60961,66631,0.98106,1.0368,0.19259,0.68569,1.5081
33.6,130.93,60972,66651,0.98558,1.0458,0.19249,0.68885,1.5465
33.8,129.14,60984,66672,0.99008,1.043,0.19251,0.69201,1.5848
34,124.65,60996,66693,0.99455,1.0491,0.19244,0.69514,1.6238
34.2,119.06,61007,66713,0.99896,1.0414,0.19251,0.69824,1.6633
34.4,116.44,61017,66732,1.0033,1.0419,0.19249,0.70129,1.7035
34.6,114.6,61027,66751,1.0076,1.053,0.19237,0.70431,1.7437
34.8,115.3,61036,66769,1.0119,1.0566,0.19233,0.70731,1.7847
35,116.32,61045,66788,1.0161,1.052,0.19236,0.71027,1.8258
35.2,115.69,61055,66807,1.0204,1.0606,0.19227,0.71325,1.8666
35.4,116.29,61066,66826,1.0246,1.0819,0.19204,0.71623,1.908
35.6,116.66,61076,66846,1.0288,1.0816,0.19203,0.71917,1.9496
35.8,117.26,61087,66866,1.033,1.0906,0.19193,0.72213,1.9912
36,114.66,61097,66885,1.0373,1.0957,0.19187,0.72508,2.0331
36.2,109.78,61108,66905,1.0417,1.1341,0.19147,0.72819,2.0734
36.4,112.51,61118,66924,1.0462,1.1377,0.19142,0.73136,2.1145
36.6,114.81,61129,66944,1.0507,1.1258,0.19153,0.73449,2.1564
36.8,113.25,61140,66965,1.0551,1.1055,0.19174,0.73756,2.1989
37,109.73,61152,66986,1.0594,1.1032,0.19175,0.7406,2.242
37.2,106.39,61164,67007,1.0637,1.0944,0.19183,0.74359,2.2854
37.4,102.46,61175,67028,1.0679,1.1042,0.19172,0.74657,2.329
37.6,100.79,61187,67048,1.0722,1.1084,0.19167,0.74957,2.3725
37.8,101.5,61198,67069,1.0765,1.1232,0.19151,0.75258,2.4162
38,104.33,61208,67088,1.0807,1.1217,0.19152,0.75557,2.4603
38.2,106.05,61219,67108,1.0849,1.113,0.1916,0.75851,2.5049
38.4,105.69,61230,67128,1.0891,1.1058,0.19167,0.76142,2.5498
38.6,105.8,61241,67148,1.0932,1.1096,0.19162,0.76434,2.5948
38.8,106.93,61252,67169,1.0974,1.1009,0.1917,0.76723,2.6401
39,106.82,61263,67189,1.1014,1.0927,0.19178,0.77009,2.6856
39.2,107.8,61275,67210,1.1055,1.1048,0.19165,0.77296,2.731
39.4,110.75,61286,67230,1.1097,1.1078,0.19161,0.77586,2.7767
39.6,112.14,61297,67250,1.1138,1.1161,0.19151,0.77875,2.8225
39.8,113.85,61307,67270,1.1179,1.1141,0.19152,0.78163,2.8686
40,113.81,61318,67290,1.122,1.107,0.19159,0.7845,2.9149
40.2,115.31,61331,67312,1.0399,1.1068,0.19271,0.79304,2.9605
40.4,120.95,61345,67336,1.0395,1.0873,0.19289,0.79271,3.0066
40.6,124.38,61359,67359,1.0431,1.0703,0.19305,0.79547,3.053
40.8,124.29,61373,67382,1.047,1.0716,0.19303,0.79842,3.0993
41,126.13,61387,67406,1.0508,1.0749,0.19299,0.80134,3.1459
41.2,129.07,61401,67428,1.0546,1.086,0.19287,0.80424,3.193
41.4,130.87,61414,67451,1.0584,1.1011,0.19272,0.80716,3.2404
41.6,129.55,61427,67474,1.0622,1.1012,0.19272,0.81009,3.2877
41.8,125.59,61441,67497,1.066,1.1106,0.19262,0.813,3.3348
42,120.37,61455,67520,1.0699,1.1131,0.19259,0.81593,3.382
42.2,118.58,61469,67544,1.0737,1.1115,0.1926,0.81885,3.4294
42.4,116.84,61484,67568,1.0775,1.1201,0.19251,0.8218,3.4767
42.6,115.38,61498,67591,1.0814,1.1215,0.19249,0.82475,3.5242
42.8,113.49,61512,67615,1.0853,1.1544,0.19217,0.82773,3.5717
43,111.17,61525,67638,1.0892,1.1589,0.19212,0.83072,3.6194
43.2,110.27,61539,67661,1.0931,1.1738,0.19197,0.8337,3.6673
43.4,107.53,61552,67684,1.0969,1.1634,0.19206,0.83665,3.7155
43.6,103.23,61566,67707,1.1008,1.1645,0.19204,0.83959,3.7638
43.8,100.32,61580,67730,1.1047,1.1785,0.1919,0.84257,3.8117
44,102.26,61594,67754,1.1087,1.188,0.1918,0.84562,3.8594
44.2,107.11,61609,67779,1.113,1.2475,0.19123,0.84891,3.9046
44.4,113.27,61625,67805,1.1174,1.2421,0.19127,0.85227,3.9504
44.6,117.27,61640,67831,1.1217,1.2399,0.19129,0.85561,3.9966
44.8,119.59,61656,67857,1.126,1.2335,0.19134,0.85892,4.0435
45,120.17,61672,67883,1.1303,1.2337,0.19133,0.86218,4.091
45.2,122,61689,67909,1.1345,1.2196,0.19145,0.86538,4.1393
45.4,122.34,61705,67935,1.1386,1.2388,0.19126,0.86854,4.1878
45.6,123.42,61720,67960,1.1427,1.2344,0.1913,0.8717,4.2365
45.8,122.76,61736,67986,1.1468,1.2368,0.19127,0.87483,4.2856
46,118.56,61752,68012,1.1509,1.2533,0.1911,0.87796,4.3349
46.2,117.64,61769,68038,1.155,1.2616,0.19101,0.8811,4.3846
46.4,114.63,61785,68064,1.1591,1.2617,0.19101,0.88422,4.4344
46.6,113.56,61802,68091,1.1632,1.2587,0.19103,0.88736,4.484
46.8,110.45,61818,68118,1.1673,1.2708,0.1909,0.89052,4.5336
47,107.73,61835,68144,1.1714,1.2718,0.19089,0.89366,4.5835
47.2,109.18,61851,68171,1.1755,1.2602,0.19099,0.89679,4.634
47.4,108.76,61867,68197,1.1796,1.2674,0.19091,0.89993,4.6846
47.6,111.7,61883,68223,1.1837,1.2733,0.19085,0.90308,4.7356
47.8,112.91,61899,68248,1.1879,1.2858,0.19072,0.90625,4.7867
48,113.85,61914,68274,1.192,1.2881,0.19069,0.90941,4.8384
48.2,116.47,61931,68300,1.1963,1.3238,0.19034,0.91266,4.8892
48.4,121.14,61947,68328,1.2006,1.3328,0.19025,0.91598,4.9398
48.6,125.06,61964,68355,1.205,1.3371,0.1902,0.91932,4.9908
48.8,126.26,61982,68383,1.2093,1.3261,0.1903,0.92262,5.042
49,126.78,62000,68412,1.2136,1.327,0.19028,0.9259,5.0928
49.2,125.25,62019,68440,1.2178,1.3241,0.1903,0.92914,5.1441
49.4,118.66,62037,68468,1.222,1.3375,0.19016,0.93238,5.1957
49.6,113.39,62054,68496,1.2263,1.3459,0.19008,0.93563,5.2475
49.8,107.81,62071,68524,1.2305,1.3512,0.19002,0.93887,5.2997
50,102.63,62088,68551,1.2347,1.3618,0.18991,0.9421,5.3519
50.2,30.788,62204,68677,1.2389,1.0494,0.19286,0.94532,5.3951
50.4,150.25,62321,68805,1.2431,1.0216,0.19311,0.94856,5.4382
50.6,98.833,62439,68933,1.2474,1.0176,0.19314,0.9518,5.4812
50.8,66.034,62558,69062,1.2517,1.0244,0.19307,0.95507,5.5239
51,47.918,62677,69192,1.2559,1.0165,0.19314,0.95836,5.5666
51.2,14.375,62797,69322,1.2602,1.0003,0.19328,0.96159,5.6094
51.4,80.462,62917,69452,1.2644,0.9998,0.19328,0.96481,5.652
51.6,63.922,63037,69582,1.2685,0.99588,0.19331,0.96801,5.6947
51.8,49.722,63156,69711,1.2727,1.0107,0.19316,0.97121,5.7375
52,41.313,63274,69841,1.277,1.0327,0.19294,0.97448,5.7797
52.2,37.836,63394,69970,1.2815,1.0682,0.1926,0.97792,5.8211
52.4,39.608,63513,70101,1.286,1.0768,0.19251,0.98141,5.8629
52.6,39.228,63633,70231,1.2905,1.0777,0.19249,0.98486,5.9048
52.8,37.922,63753,70362,1.295,1.0899,0.19237,0.98829,5.9466
53,36.847,63874,70494,1.2994,1.0757,0.1925,0.99167,5.9889
53.2,35.285,63996,70627,1.3038,1.0562,0.19267,0.995,6.031
53.4,33.272,64119,70760,1.3082,1.0686,0.19254,0.99836,6.0728
53.6,33.192,64241,70893,1.3126,1.0737,0.19249,1.0017,6.1143
53.8,33.074,64364,71026,1.3169,1.0799,0.19242,1.0051,6.1554
54,32.1,64486,71159,1.3213,1.0861,0.19235,1.0084,6.1965
54.2,33.253,64607,71291,1.3256,1.0858,0.19235,1.0118,6.2375
54.4,33.942,64729,71423,1.33,1.1022,0.19219,1.0151,6.2788
54.6,34.2,64851,71555,1.3344,1.1187,0.19202,1.0184,6.3202
54.8,34.597,64972,71688,1.3387,1.126,0.19194,1.0218,6.3617
55,35.718,65093,71820,1.3432,1.1466,0.19174,1.0252,6.4035
55.2,38.179,65215,71952,1.3476,1.1387,0.19181,1.0285,6.4455
55.4,38.459,65336,72084,1.3519,1.141,0.19178,1.0319,6.4875
55.6,38.341,65458,72216,1.3563,1.1407,0.19177,1.0353,6.5295
55.8,38.404,65579,72349,1.3607,1.1298,0.19186,1.0386,6.5715
56,38.62,65701,72482,1.3651,1.1221,0.19193,1.042,6.6135
56.2,37.602,65825,72616,1.3697,1.1712,0.19146,1.0455,6.6547
56.4,41.923,65949,72752,1.3744,1.1907,0.19126,1.0491,6.6959
56.6,44.306,66074,72888,1.3791,1.1913,0.19125,1.0527,6.7369
56.8,46.443,66199,73024,1.3839,1.1816,0.19133,1.0564,6.7772
57,47.687,66326,73162,1.3886,1.1828,0.19131,1.06,6.8177
57.2,48.874,66452,73300,1.3934,1.1934,0.1912,1.0637,6.8581
57.4,50.415,66580,73438,1.3982,1.2098,0.19104,1.0674,6.8985
57.6,52.943,66707,73577,1.4031,1.2257,0.19087,1.0711,6.9388
57.8,54.746,66834,73716,1.408,1.2374,0.19075,1.0749,6.9789
58,59.053,66962,73855,1.413,1.2518,0.19061,1.0787,7.0191
58.2,62.09,67089,73994,1.418,1.27,0.19043,1.0825,7.0599
58.4,64.843,67217,74133,1.4229,1.2632,0.19048,1.0862,7.101
58.6,64.866,67344,74272,1.4277,1.2591,0.19051,1.0899,7.1424
58.8,63.578,67472,74411,1.4325,1.2409,0.19067,1.0936,7.1842
59,61.613,67599,74550,1.4373,1.2784,0.19031,1.0973,7.2262
59.2,60.764,67727,74689,1.4421,1.283,0.19026,1.101,7.268
59.4,60.338,67854,74828,1.447,1.2848,0.19023,1.1048,7.3102
59.6,59.24,67981,74966,1.4518,1.2691,0.19037,1.1084,7.353
59.8,56.749,68107,75104,1.4565,1.2789,0.19027,1.1121,7.3958
60,55.603,68234,75242,1.4614,1.2874,0.19018,1.1158,7.4383
60.2,54.38,68360,75380,1.4663,1.3136,0.18992,1.1195,7.4806
60.4,55.142,68487,75518,1.4712,1.3268,0.18979,1.1233,7.5229
60.6,55.519,68613,75656,1.4761,1.3146,0.18989,1.1271,7.5658
60.8,54.615,68739,75794,1.481,1.3235,0.1898,1.1308,7.6087
61,56.045,68865,75932,1.4858,1.3028,0.18998,1.1345,7.6523
61.2,56.428,68992,76070,1.4905,1.2893,0.1901,1.1381,7.6957
61.4,55.744,69118,76208,1.4952,1.2785,0.1902,1.1417,7.7393
61.6,54.011,69245,76346,1.4999,1.2581,0.19038,1.1453,7.7829
61.8,51.368,69372,76484,1.5045,1.266,0.1903,1.1489,7.8266
62,49.741,69499,76622,1.5092,1.2559,0.19038,1.1525,7.8703
62.2,48.965,69626,76761,1.5138,1.2685,0.19026,1.156,7.9141
62.4,48.143,69753,76900,1.5184,1.2535,0.19039,1.1595,7.9578
62.6,46.181,69881,77039,1.523,1.2498,0.19042,1.163,8.0014
62.8,44.17,70008,77178,1.5276,1.266,0.19025,1.1666,8.0455
63,43.71,70135,77317,1.5322,1.271,0.1902,1.1701,8.0897
63.2,43.648,70263,77456,1.5368,1.2721,0.19018,1.1737,8.1337
63.4,44.799,70390,77594,1.5415,1.2633,0.19025,1.1772,8.1777
63.6,46.109,70517,77733,1.546,1.2686,0.19019,1.1807,8.2214
63.8,47.518,70643,77871,1.5505,1.262,0.19025,1.1842,8.2649
64,46.348,70770,78009,1.555,1.2633,0.19023,1.1876,8.3084
64.2,47.062,70897,78147,1.5595,1.2817,0.19004,1.1911,8.3518
64.4,49.161,71024,78286,1.5642,1.2761,0.19009,1.1946,8.3955
64.6,51.535,71151,78425,1.5687,1.2774,0.19007,1.1981,8.439
64.8,53.777,71279,78564,1.5733,1.2593,0.19023,1.2016,8.4823
65,55.724,71406,78702,1.5777,1.24,0.1904,1.2051,8.5255
65.2,54.895,71534,78842,1.5822,1.2613,0.19019,1.2085,8.5689
65.4,54.3,71662,78981,1.5867,1.2602,0.19019,1.212,8.6125
65.6,53.476,71790,79121,1.5912,1.2609,0.19018,1.2154,8.6562
65.8,53.875,71919,79261,1.5958,1.2802,0.18999,1.2189,8.6999
66,53.686,72047,79401,1.6003,1.2986,0.1898,1.2224,8.7437
66.2,54.133,72176,79542,1.6048,1.2969,0.18981,1.2258,8.7877
66.4,54.011,72306,79683,1.6094,1.2992,0.18978,1.2293,8.832
66.6,55.102,72436,79825,1.614,1.3158,0.18962,1.2328,8.8764
66.8,56.298,72566,79967,1.6185,1.3127,0.18964,1.2364,8.921
67,55.421,72697,80109,1.6231,1.3078,0.18967,1.2398,8.9656
67.2,52.747,72828,80252,1.6276,1.3183,0.18956,1.2433,9.01
67.4,50.377,72959,80394,1.632,1.3034,0.1897,1.2467,9.0544
67.6,47.495,73090,80537,1.6365,1.3186,0.18955,1.2501,9.0992
67.8,45.563,73221,80680,1.641,1.3379,0.18935,1.2536,9.1442
68,44.146,73352,80823,1.6455,1.364,0.1891,1.2571,9.1896
68.2,43.403,73485,80967,1.6501,1.3678,0.18905,1.2606,9.235
68.4,43.72,73617,81111,1.6546,1.3531,0.18918,1.2641,9.2797
68.6,41.901,73750,81256,1.6591,1.3472,0.18923,1.2675,9.3244
68.8,40.281,73884,81401,1.6635,1.3262,0.18942,1.2709,9.3691
69,37.444,74017,81546,1.6679,1.3187,0.18948,1.2742,9.4136
69.2,34.182,74150,81691,1.6723,1.336,0.18931,1.2776,9.4581
69.4,32.961,74283,81835,1.6768,1.3509,0.18916,1.2811,9.5028
69.6,31.458,74416,81980,1.6813,1.3491,0.18917,1.2845,9.5472
69.8,29.55,74548,82124,1.6857,1.3572,0.18908,1.2879,9.5915
70,27.211,74680,82268,1.6901,1.3558,0.18909,1.2913,9.6364
70.2,25.829,74812,82412,1.6945,1.3661,0.18898,1.2947,9.6814
70.4,25.087,74944,82555,1.699,1.3668,0.18897,1.2981,9.7267
70.6,24.602,75076,82699,1.7033,1.3513,0.18911,1.3015,9.7721
70.8,22.805,75208,82842,1.7076,1.3513,0.1891,1.3048,9.8172
71,20.472,75339,82986,1.7119,1.3378,0.18922,1.308,9.8622
71.2,18.369,75471,83129,1.7161,1.3373,0.18921,1.3113,9.9072
71.4,16.043,75603,83272,1.7203,1.3234,0.18934,1.3145,9.9515
71.6,13.2,75734,83414,1.7244,1.3136,0.18942,1.3177,9.9954
71.8,10.481,75864,83556,1.7285,1.3149,0.1894,1.3208,10.039
72,3.1442,75995,83698,1.7326,1.32,0.18935,1.324,10.083
72.2,20.99,76125,83841,1.7369,1.3749,0.18882,1.3272,10.128
72.4,22.683,76256,83983,1.7412,1.3938,0.18863,1.3306,10.172
72.6,23.35,76386,84125,1.7456,1.3956,0.18861,1.3339,10.217
72.8,23.137,76517,84267,1.7499,1.3896,0.18865,1.3372,10.261
73,23.019,76647,84409,1.7543,1.3938,0.18861,1.3406,10.305
73.2,22.772,76778,84552,1.7586,1.3943,0.18859,1.3439,10.35
73.4,22.064,76908,84694,1.7629,1.3815,0.18871,1.3472,10.393
73.6,20.01,77038,84836,1.7672,1.39,0.18862,1.3505,10.437
73.8,17.854,77169,84978,1.7715,1.382,0.18869,1.3538,10.48
74,15.667,77298,85119,1.7758,1.4076,0.18843,1.3571,10.524
74.2,15.671,77428,85260,1.7802,1.4345,0.18817,1.3605,10.568
74.4,16.805,77556,85401,1.7847,1.4323,0.18818,1.3639,10.611
74.6,18.218,77685,85542,1.789,1.4276,0.18822,1.3673,10.655
74.8,18.363,77813,85682,1.7933,1.4257,0.18823,1.3706,10.699
75,17.645,77941,85822,1.7976,1.4396,0.18809,1.3739,10.742
75.2,17.563,77989,85881,1.8019,1.7355,0.18527,1.3772,10.797
75.4,47.963,78037,85941,1.8062,1.7971,0.18467,1.3805,10.852
75.6,73.311,78085,86001,1.8106,1.8125,0.18451,1.3839,10.907
75.8,94.402,78133,86061,1.8149,1.8118,0.18451,1.3872,10.961
76,109.5,78181,86121,1.8192,1.8097,0.18453,1.3905,11.016
76.2,120.85,78233,86187,1.8242,2.0048,0.18265,1.3944,11.071
76.4,146.22,78287,86254,1.8298,2.0305,0.18239,1.3986,11.127
76.6,164.18,78342,86322,1.8354,2.0565,0.18213,1.4029,11.181
76.8,182.24,78398,86392,1.8411,2.0496,0.18219,1.4073,11.236
77,196,78456,86464,1.8468,2.0558,0.18212,1.4117,11.289
77.2,205.07,78516,86537,1.8526,2.0536,0.18213,1.4162,11.343
77.4,209.16,78577,86613,1.8585,2.0659,0.182,1.4207,11.396
77.6,212.51,78640,86689,1.8644,2.0576,0.18206,1.4252,11.448
77.8,215.76,78704,86767,1.8703,2.0537,0.18209,1.4298,11.501
78,219.06,78769,86846,1.8761,2.0435,0.18218,1.4342,11.555
78.2,220.41,78834,86925,1.8818,2.0348,0.18225,1.4386,11.608
78.4,221.38,78899,87004,1.8875,2.0358,0.18223,1.443,11.661
78.6,218.69,78965,87083,1.8932,2.0457,0.18213,1.4474,11.714
78.8,219.81,79031,87162,1.8989,2.0547,0.18203,1.4517,11.768
79,223.2,79096,87241,1.9046,2.0566,0.182,1.4561,11.821
79.2,223.37,79160,87320,1.9103,2.0662,0.1819,1.4605,11.874
79.4,218.63,79225,87398,1.916,2.0801,0.18175,1.4649,11.927
79.6,214.59,79289,87476,1.9218,2.09,0.18165,1.4693,11.981
79.8,203.48,79352,87553,1.9275,2.1079,0.18146,1.4738,12.035
80,192.79,79415,87629,1.9332,2.1066,0.18147,1.4781,12.09
80.2,182.58,79472,87697,1.9376,1.8379,0.18403,1.4816,12.139
80.4,54.775,79527,87764,1.9414,1.7973,0.18441,1.4844,12.188
80.6,244.16,79580,87827,1.9451,1.7921,0.18446,1.4873,12.238
80.8,226.42,79630,87888,1.9487,1.7925,0.18445,1.4901,12.288
81,193.57,79676,87944,1.9523,1.8226,0.18415,1.4929,12.339
81.2,169.27,79719,87998,1.956,1.839,0.18399,1.4956,12.39
81.4,145.6,79760,88050,1.9596,1.843,0.18394,1.4984,12.441
81.6,127.68,79801,88102,1.9632,1.8418,0.18395,1.5012,12.492
81.8,38.303,79843,88155,1.9668,1.8328,0.18403,1.504,12.543
82,163.14,79888,88211,1.9704,1.835,0.184,1.5068,12.594
82.2,157.99,79936,88269,1.974,1.8386,0.18396,1.5096,12.644
82.4,145.86,79986,88331,1.9777,1.845,0.18389,1.5124,12.694
82.6,132.98,80038,88393,1.9814,1.8299,0.18403,1.5152,12.744
82.8,119.87,80090,88456,1.985,1.8245,0.18407,1.518,12.793
83,109.13,80142,88519,1.9886,1.8333,0.18398,1.5207,12.842
83.2,100.89,80193,88580,1.9922,1.8388,0.18392,1.5235,12.892
83.4,93.319,80242,88640,1.9958,1.8409,0.1839,1.5263,12.941
83.6,89.063,80288,88697,1.9993,1.8417,0.18388,1.529,12.991
83.8,85.645,80333,88753,2.0028,1.8438,0.18386,1.5317,13.04
84,82.383,80377,88807,2.0063,1.8489,0.1838,1.5344,13.089
84.2,79.633,80420,88861,2.0097,1.8681,0.18361,1.537,13.14
84.4,77.36,80464,88915,2.0132,1.872,0.18357,1.5397,13.189
84.6,74.627,80509,88972,2.0166,1.8727,0.18355,1.5423,13.238
84.8,72.226,80557,89030,2.02,1.8591,0.18368,1.5449,13.287
85,21.668,80606,89090,2.0234,1.8439,0.18382,1.5475,13.335
85.2,100.07,80657,89152,2.0267,1.8308,0.18393,1.5501,13.383
85.4,97.795,80709,89214,2.0301,1.8167,0.18406,1.5527,13.431
85.6,89.437,80761,89277,2.0334,1.8149,0.18407,1.5552,13.479
85.8,81.102,80813,89339,2.0367,1.8184,0.18403,1.5578,13.527
86,75.671,80864,89400,2.0402,1.8408,0.18381,1.5604,13.576
86.2,74.953,80913,89461,2.0436,1.8274,0.18394,1.5631,13.625
86.4,74.041,80961,89519,2.047,1.8368,0.18384,1.5657,13.674
86.6,73.633,81008,89577,2.0505,1.8405,0.1838,1.5684,13.723
86.8,71.092,81055,89636,2.0539,1.8427,0.18377,1.571,13.772
87,70.023,81103,89694,2.0574,1.865,0.18355,1.5737,13.822
87.2,71.416,81151,89753,2.061,1.8721,0.18348,1.5765,13.872
87.4,72.335,81200,89813,2.0645,1.8729,0.18346,1.5792,13.921
87.6,72.613,81250,89874,2.0679,1.8434,0.18374,1.5818,13.97
87.8,70.681,81300,89935,2.0714,1.8519,0.18365,1.5845,14.019
88,70.721,81350,89995,2.0747,1.835,0.1838,1.5871,14.067
88.2,70.011,81398,90054,2.078,1.8456,0.1837,1.5896,14.115
88.4,69.033,81446,90113,2.0813,1.842,0.18373,1.5921,14.162
88.6,69.213,81494,90171,2.0844,1.8314,0.18382,1.5945,14.209
88.8,67.899,81540,90228,2.0876,1.8302,0.18383,1.597,14.256
89,66.662,81586,90284,2.0907,1.8449,0.18368,1.5994,14.303
89.2,65.902,81632,90340,2.0938,1.8537,0.18359,1.6017,14.35
89.4,64.637,81678,90396,2.0968,1.8501,0.18362,1.6041,14.396
89.6,64.156,81724,90453,2.0999,1.8325,0.18378,1.6064,14.441
89.8,61.873,81771,90510,2.1028,1.8381,0.18372,1.6087,14.486
90,58.417,81818,90567,2.1057,1.8312,0.18378,1.6109,14.531
90.2,54.055,81867,90626,1.7188,1.7604,0.18854,1.6416,14.575
90.4,49.636,81915,90684,1.6975,1.7108,0.18895,1.6212,14.619
90.6,46.645,81964,90744,1.6984,1.7127,0.18894,1.6221,14.664
90.8,45.524,82013,90803,1.7006,1.7336,0.18877,1.6242,14.709
91,45.267,82062,90863,1.703,1.7388,0.18873,1.6265,14.754
91.2,44.623,82112,90922,1.7053,1.7156,0.1889,1.6287,14.799
91.4,42.403,82161,90982,1.7076,1.7047,0.18898,1.6309,14.843
91.6,40.025,82210,91041,1.7098,1.7119,0.18892,1.6331,14.887
91.8,38.459,82258,91099,1.7121,1.7227,0.18884,1.6353,14.931
92,37.921,82307,91158,1.7144,1.7097,0.18893,1.6374,14.975
92.2,36.824,82354,91216,1.7166,1.7087,0.18893,1.6396,15.019
92.4,35.382,82402,91273,1.7188,1.7237,0.18881,1.6417,15.062
92.6,33.758,82449,91331,1.721,1.7304,0.18876,1.6438,15.106
92.8,33.164,82497,91388,1.7232,1.7435,0.18866,1.6459,15.15
93,32.38,82544,91445,1.7254,1.7546,0.18857,1.648,15.193
93.2,32.195,82591,91503,1.7277,1.7624,0.1885,1.6502,15.238
93.4,33.434,82638,91560,1.7299,1.7732,0.18842,1.6524,15.283
93.6,35.384,82685,91618,1.7322,1.7683,0.18845,1.6546,15.327
93.8,36.267,82733,91675,1.7345,1.7836,0.18833,1.6567,15.371
94,36.083,82780,91733,1.7368,1.7924,0.18826,1.6589,15.415
94.2,36.749,82827,91791,1.7391,1.7884,0.18829,1.6612,15.46
94.4,36.94,82874,91848,1.7414,1.7905,0.18826,1.6634,15.504
94.6,36.999,82922,91906,1.7437,1.7638,0.18846,1.6656,15.548
94.8,35.012,82970,91965,1.7459,1.7591,0.18849,1.6677,15.591
95,33.954,83018,92023,1.7482,1.7673,0.18843,1.6699,15.634
95.2,33.816,83066,92081,1.7504,1.7685,0.18842,1.672,15.676
95.4,33.315,83113,92138,1.7526,1.7866,0.18827,1.6741,15.719
95.6,33.073,83160,92196,1.7548,1.8094,0.1881,1.6762,15.761
95.8,32.582,83207,92252,1.757,1.8362,0.18789,1.6784,15.805
96,33.674,83253,92309,1.7593,1.8309,0.18792,1.6806,15.848
96.2,34.855,83298,92365,1.7615,1.8247,0.18797,1.6827,15.89
96.4,35.674,83344,92421,1.7638,1.824,0.18797,1.6849,15.934
96.6,37.586,83390,92477,1.7661,1.8417,0.18783,1.6871,15.977
96.8,40.13,83437,92535,1.7684,1.8434,0.18781,1.6893,16.021
97,42.843,83485,92593,1.7707,1.8644,0.18765,1.6915,16.065
